image_id,xmin,ymin,xmax,ymax,yolo_bbox,label
WANAGAMA_221.jpg,285,133,336,184,"[285, 133, 51, 51]",tree
WANAGAMA_224.jpg,412,837,515,938,"[412, 837, 103, 101]",tree
WANAGAMA_224.jpg,688,467,740,515,"[688, 467, 52, 48]",tree
WANAGAMA_224.jpg,112,149,199,243,"[112, 149, 87, 94]",tree
WANAGAMA_224.jpg,646,336,704,390,"[646, 336, 58, 54]",tree
WANAGAMA_224.jpg,953,159,998,201,"[953, 159, 45, 42]",tree
WANAGAMA_224.jpg,63,752,121,808,"[63, 752, 58, 56]",tree
WANAGAMA_224.jpg,258,804,312,850,"[258, 804, 54, 46]",tree
WANAGAMA_224.jpg,530,466,566,518,"[530, 466, 36, 52]",tree
WANAGAMA_224.jpg,720,206,768,251,"[720, 206, 48, 45]",tree
WANAGAMA_224.jpg,458,721,506,773,"[458, 721, 48, 52]",tree
WANAGAMA_224.jpg,463,175,513,240,"[463, 175, 50, 65]",tree
WANAGAMA_224.jpg,559,272,620,326,"[559, 272, 61, 54]",tree
WANAGAMA_224.jpg,490,333,561,395,"[490, 333, 71, 62]",tree
WANAGAMA_224.jpg,748,317,796,360,"[748, 317, 48, 43]",tree
WANAGAMA_224.jpg,857,463,912,496,"[857, 463, 55, 33]",tree
WANAGAMA_224.jpg,871,588,929,638,"[871, 588, 58, 50]",tree
WANAGAMA_224.jpg,843,617,897,677,"[843, 617, 54, 60]",tree
WANAGAMA_224.jpg,489,555,546,601,"[489, 555, 57, 46]",tree
WANAGAMA_224.jpg,439,499,496,558,"[439, 499, 57, 59]",tree
WANAGAMA_224.jpg,309,655,341,694,"[309, 655, 32, 39]",tree
WANAGAMA_224.jpg,214,560,276,611,"[214, 560, 62, 51]",tree
WANAGAMA_224.jpg,164,577,225,627,"[164, 577, 61, 50]",tree
WANAGAMA_224.jpg,192,664,239,718,"[192, 664, 47, 54]",tree
WANAGAMA_224.jpg,190,735,247,799,"[190, 735, 57, 64]",tree
WANAGAMA_224.jpg,80,656,136,702,"[80, 656, 56, 46]",tree
WANAGAMA_224.jpg,14,661,79,723,"[14, 661, 65, 62]",tree
WANAGAMA_224.jpg,1,768,39,810,"[1, 768, 38, 42]",tree
WANAGAMA_224.jpg,12,961,49,1000,"[12, 961, 37, 39]",tree
WANAGAMA_224.jpg,130,867,180,915,"[130, 867, 50, 48]",tree
WANAGAMA_224.jpg,374,740,408,776,"[374, 740, 34, 36]",tree
WANAGAMA_224.jpg,358,785,406,834,"[358, 785, 48, 49]",tree
WANAGAMA_224.jpg,254,729,298,775,"[254, 729, 44, 46]",tree
WANAGAMA_224.jpg,694,874,736,927,"[694, 874, 42, 53]",tree
WANAGAMA_224.jpg,438,6,486,52,"[438, 6, 48, 46]",tree
WANAGAMA_224.jpg,785,431,830,482,"[785, 431, 45, 51]",tree
WANAGAMA_224.jpg,571,744,613,792,"[571, 744, 42, 48]",tree
WANAGAMA_224.jpg,371,443,411,490,"[371, 443, 40, 47]",tree
WANAGAMA_224.jpg,174,467,213,510,"[174, 467, 39, 43]",tree
WANAGAMA_224.jpg,292,554,352,627,"[292, 554, 60, 73]",tree
WANAGAMA_224.jpg,607,563,651,613,"[607, 563, 44, 50]",tree
WANAGAMA_224.jpg,622,685,657,725,"[622, 685, 35, 40]",tree
WANAGAMA_224.jpg,706,604,749,648,"[706, 604, 43, 44]",tree
WANAGAMA_224.jpg,701,807,742,851,"[701, 807, 41, 44]",tree
WANAGAMA_224.jpg,797,890,851,954,"[797, 890, 54, 64]",tree
WANAGAMA_224.jpg,921,895,979,957,"[921, 895, 58, 62]",tree
WANAGAMA_224.jpg,893,833,944,893,"[893, 833, 51, 60]",tree
WANAGAMA_224.jpg,754,843,816,901,"[754, 843, 62, 58]",tree
WANAGAMA_224.jpg,632,837,678,885,"[632, 837, 46, 48]",tree
WANAGAMA_224.jpg,156,271,188,300,"[156, 271, 32, 29]",tree
WANAGAMA_224.jpg,755,720,805,777,"[755, 720, 50, 57]",tree
WANAGAMA_225.jpg,420,338,514,441,"[420, 338, 94, 103]",tree
WANAGAMA_225.jpg,280,527,340,599,"[280, 527, 60, 72]",tree
WANAGAMA_225.jpg,357,685,420,742,"[357, 685, 63, 57]",tree
WANAGAMA_225.jpg,487,497,538,569,"[487, 497, 51, 72]",tree
WANAGAMA_225.jpg,1,272,39,308,"[1, 272, 38, 36]",tree
WANAGAMA_225.jpg,11,460,44,496,"[11, 460, 33, 36]",tree
WANAGAMA_225.jpg,211,695,266,745,"[211, 695, 55, 50]",tree
WANAGAMA_225.jpg,589,875,655,940,"[589, 875, 66, 65]",tree
WANAGAMA_225.jpg,214,75,267,117,"[214, 75, 53, 42]",tree
WANAGAMA_225.jpg,535,829,582,877,"[535, 829, 47, 48]",tree
WANAGAMA_225.jpg,23,806,94,855,"[23, 806, 71, 49]",tree
WANAGAMA_225.jpg,703,100,756,155,"[703, 100, 53, 55]",tree
WANAGAMA_225.jpg,700,371,738,410,"[700, 371, 38, 39]",tree
WANAGAMA_225.jpg,629,348,670,389,"[629, 348, 41, 41]",tree
WANAGAMA_225.jpg,485,46,544,99,"[485, 46, 59, 53]",tree
WANAGAMA_225.jpg,427,160,483,213,"[427, 160, 56, 53]",tree
WANAGAMA_225.jpg,160,298,207,337,"[160, 298, 47, 39]",tree
WANAGAMA_225.jpg,445,522,478,560,"[445, 522, 33, 38]",tree
WANAGAMA_225.jpg,374,584,402,622,"[374, 584, 28, 38]",tree
WANAGAMA_225.jpg,373,795,412,834,"[373, 795, 39, 39]",tree
WANAGAMA_225.jpg,323,799,362,834,"[323, 799, 39, 35]",tree
WANAGAMA_225.jpg,321,845,359,886,"[321, 845, 38, 41]",tree
WANAGAMA_225.jpg,161,770,199,805,"[161, 770, 38, 35]",tree
WANAGAMA_225.jpg,53,721,86,752,"[53, 721, 33, 31]",tree
WANAGAMA_225.jpg,82,717,112,741,"[82, 717, 30, 24]",tree
WANAGAMA_225.jpg,200,541,231,564,"[200, 541, 31, 23]",tree
WANAGAMA_225.jpg,206,588,248,632,"[206, 588, 42, 44]",tree
WANAGAMA_225.jpg,686,690,737,745,"[686, 690, 51, 55]",tree
WANAGAMA_225.jpg,625,807,668,848,"[625, 807, 43, 41]",tree
WANAGAMA_225.jpg,795,386,861,448,"[795, 386, 66, 62]",tree
WANAGAMA_225.jpg,762,335,824,402,"[762, 335, 62, 67]",tree
WANAGAMA_225.jpg,793,191,824,223,"[793, 191, 31, 32]",tree
WANAGAMA_225.jpg,620,184,652,212,"[620, 184, 32, 28]",tree
WANAGAMA_225.jpg,686,249,757,301,"[686, 249, 71, 52]",tree
WANAGAMA_225.jpg,698,301,735,337,"[698, 301, 37, 36]",tree
WANAGAMA_225.jpg,257,227,298,273,"[257, 227, 41, 46]",tree
WANAGAMA_225.jpg,296,202,342,243,"[296, 202, 46, 41]",tree
WANAGAMA_225.jpg,58,117,106,160,"[58, 117, 48, 43]",tree
WANAGAMA_225.jpg,79,151,137,190,"[79, 151, 58, 39]",tree
WANAGAMA_225.jpg,108,194,153,232,"[108, 194, 45, 38]",tree
WANAGAMA_225.jpg,221,131,265,172,"[221, 131, 44, 41]",tree
WANAGAMA_225.jpg,60,245,113,305,"[60, 245, 53, 60]",tree
WANAGAMA_225.jpg,288,61,336,112,"[288, 61, 48, 51]",tree
WANAGAMA_225.jpg,595,68,649,115,"[595, 68, 54, 47]",tree
WANAGAMA_225.jpg,795,101,835,151,"[795, 101, 40, 50]",tree
WANAGAMA_225.jpg,785,146,831,189,"[785, 146, 46, 43]",tree
WANAGAMA_225.jpg,855,254,908,310,"[855, 254, 53, 56]",tree
WANAGAMA_225.jpg,570,248,612,301,"[570, 248, 42, 53]",tree
WANAGAMA_225.jpg,362,277,405,324,"[362, 277, 43, 47]",tree
WANAGAMA_225.jpg,420,284,459,320,"[420, 284, 39, 36]",tree
WANAGAMA_225.jpg,645,550,675,591,"[645, 550, 30, 41]",tree
WANAGAMA_225.jpg,802,551,839,588,"[802, 551, 37, 37]",tree
WANAGAMA_225.jpg,281,497,313,527,"[281, 497, 32, 30]",tree
WANAGAMA_225.jpg,258,305,303,357,"[258, 305, 45, 52]",tree
WANAGAMA_226.jpg,349,185,418,251,"[349, 185, 69, 66]",tree
WANAGAMA_226.jpg,356,378,411,431,"[356, 378, 55, 53]",tree
WANAGAMA_226.jpg,435,626,493,681,"[435, 626, 58, 55]",tree
WANAGAMA_226.jpg,433,426,507,512,"[433, 426, 74, 86]",tree
WANAGAMA_226.jpg,534,317,590,375,"[534, 317, 56, 58]",tree
WANAGAMA_226.jpg,279,26,343,95,"[279, 26, 64, 69]",tree
WANAGAMA_226.jpg,481,15,539,65,"[481, 15, 58, 50]",tree
WANAGAMA_226.jpg,22,301,75,363,"[22, 301, 53, 62]",tree
WANAGAMA_226.jpg,100,511,145,563,"[100, 511, 45, 52]",tree
WANAGAMA_226.jpg,852,711,907,773,"[852, 711, 55, 62]",tree
WANAGAMA_226.jpg,602,384,659,452,"[602, 384, 57, 68]",tree
WANAGAMA_226.jpg,906,881,990,973,"[906, 881, 84, 92]",tree
WANAGAMA_226.jpg,653,693,729,759,"[653, 693, 76, 66]",tree
WANAGAMA_226.jpg,255,897,335,973,"[255, 897, 80, 76]",tree
WANAGAMA_226.jpg,395,758,444,809,"[395, 758, 49, 51]",tree
WANAGAMA_226.jpg,377,874,426,919,"[377, 874, 49, 45]",tree
WANAGAMA_226.jpg,260,846,298,875,"[260, 846, 38, 29]",tree
WANAGAMA_226.jpg,251,806,278,834,"[251, 806, 27, 28]",tree
WANAGAMA_226.jpg,214,199,267,249,"[214, 199, 53, 50]",tree
WANAGAMA_226.jpg,676,189,734,246,"[676, 189, 58, 57]",tree
WANAGAMA_226.jpg,536,167,585,209,"[536, 167, 49, 42]",tree
WANAGAMA_226.jpg,803,94,854,137,"[803, 94, 51, 43]",tree
WANAGAMA_226.jpg,537,659,575,707,"[537, 659, 38, 48]",tree
WANAGAMA_226.jpg,459,571,515,622,"[459, 571, 56, 51]",tree
WANAGAMA_226.jpg,823,789,880,862,"[823, 789, 57, 73]",tree
WANAGAMA_226.jpg,924,726,977,765,"[924, 726, 53, 39]",tree
WANAGAMA_226.jpg,74,796,113,843,"[74, 796, 39, 47]",tree
WANAGAMA_226.jpg,7,728,41,764,"[7, 728, 34, 36]",tree
WANAGAMA_226.jpg,280,692,312,729,"[280, 692, 32, 37]",tree
WANAGAMA_226.jpg,374,586,424,631,"[374, 586, 50, 45]",tree
WANAGAMA_226.jpg,372,77,402,115,"[372, 77, 30, 38]",tree
WANAGAMA_226.jpg,202,732,245,779,"[202, 732, 43, 47]",tree
WANAGAMA_226.jpg,161,720,206,760,"[161, 720, 45, 40]",tree
WANAGAMA_226.jpg,300,525,347,569,"[300, 525, 47, 44]",tree
WANAGAMA_226.jpg,353,532,403,579,"[353, 532, 50, 47]",tree
WANAGAMA_226.jpg,552,564,602,604,"[552, 564, 50, 40]",tree
WANAGAMA_226.jpg,404,687,462,742,"[404, 687, 58, 55]",tree
WANAGAMA_226.jpg,867,610,922,660,"[867, 610, 55, 50]",tree
WANAGAMA_226.jpg,697,840,738,889,"[697, 840, 41, 49]",tree
WANAGAMA_226.jpg,770,797,812,843,"[770, 797, 42, 46]",tree
WANAGAMA_226.jpg,472,491,520,552,"[472, 491, 48, 61]",tree
WANAGAMA_226.jpg,604,71,653,117,"[604, 71, 49, 46]",tree
WANAGAMA_227.jpg,847,212,909,285,"[847, 212, 62, 73]",tree
WANAGAMA_227.jpg,807,276,892,357,"[807, 276, 85, 81]",tree
WANAGAMA_227.jpg,443,134,494,192,"[443, 134, 51, 58]",tree
WANAGAMA_227.jpg,661,174,735,258,"[661, 174, 74, 84]",tree
WANAGAMA_227.jpg,165,412,211,466,"[165, 412, 46, 54]",tree
WANAGAMA_227.jpg,856,6,923,64,"[856, 6, 67, 58]",tree
WANAGAMA_227.jpg,676,768,722,811,"[676, 768, 46, 43]",tree
WANAGAMA_227.jpg,846,676,908,748,"[846, 676, 62, 72]",tree
WANAGAMA_227.jpg,446,254,497,302,"[446, 254, 51, 48]",tree
WANAGAMA_227.jpg,46,181,120,254,"[46, 181, 74, 73]",tree
WANAGAMA_227.jpg,61,294,108,344,"[61, 294, 47, 50]",tree
WANAGAMA_227.jpg,201,699,238,746,"[201, 699, 37, 47]",tree
WANAGAMA_227.jpg,23,440,78,500,"[23, 440, 55, 60]",tree
WANAGAMA_227.jpg,205,233,249,274,"[205, 233, 44, 41]",tree
WANAGAMA_227.jpg,172,220,230,271,"[172, 220, 58, 51]",tree
WANAGAMA_227.jpg,266,339,294,385,"[266, 339, 28, 46]",tree
WANAGAMA_227.jpg,378,370,411,410,"[378, 370, 33, 40]",tree
WANAGAMA_227.jpg,740,530,769,563,"[740, 530, 29, 33]",tree
WANAGAMA_227.jpg,915,382,996,472,"[915, 382, 81, 90]",tree
WANAGAMA_227.jpg,854,111,928,179,"[854, 111, 74, 68]",tree
WANAGAMA_227.jpg,470,9,525,57,"[470, 9, 55, 48]",tree
WANAGAMA_227.jpg,459,64,513,122,"[459, 64, 54, 58]",tree
WANAGAMA_227.jpg,374,88,424,121,"[374, 88, 50, 33]",tree
WANAGAMA_227.jpg,407,187,470,242,"[407, 187, 63, 55]",tree
WANAGAMA_227.jpg,101,11,152,70,"[101, 11, 51, 59]",tree
WANAGAMA_227.jpg,568,267,615,303,"[568, 267, 47, 36]",tree
WANAGAMA_227.jpg,690,400,730,437,"[690, 400, 40, 37]",tree
WANAGAMA_227.jpg,706,922,752,979,"[706, 922, 46, 57]",tree
WANAGAMA_227.jpg,883,537,932,591,"[883, 537, 49, 54]",tree
WANAGAMA_227.jpg,883,487,924,529,"[883, 487, 41, 42]",tree
WANAGAMA_227.jpg,455,655,501,699,"[455, 655, 46, 44]",tree
WANAGAMA_227.jpg,18,121,69,176,"[18, 121, 51, 55]",tree
WANAGAMA_227.jpg,783,8,828,68,"[783, 8, 45, 60]",tree
WANAGAMA_227.jpg,551,211,595,254,"[551, 211, 44, 43]",tree
WANAGAMA_227.jpg,278,268,305,311,"[278, 268, 27, 43]",tree
WANAGAMA_227.jpg,486,428,535,486,"[486, 428, 49, 58]",tree
WANAGAMA_231.jpg,518,560,591,631,"[518, 560, 73, 71]",tree
WANAGAMA_231.jpg,416,332,502,398,"[416, 332, 86, 66]",tree
WANAGAMA_231.jpg,882,369,952,427,"[882, 369, 70, 58]",tree
WANAGAMA_231.jpg,843,599,918,685,"[843, 599, 75, 86]",tree
WANAGAMA_231.jpg,353,689,421,748,"[353, 689, 68, 59]",tree
WANAGAMA_231.jpg,334,632,415,701,"[334, 632, 81, 69]",tree
WANAGAMA_231.jpg,373,833,433,899,"[373, 833, 60, 66]",tree
WANAGAMA_231.jpg,195,756,274,819,"[195, 756, 79, 63]",tree
WANAGAMA_231.jpg,70,763,151,841,"[70, 763, 81, 78]",tree
WANAGAMA_231.jpg,224,318,328,408,"[224, 318, 104, 90]",tree
WANAGAMA_231.jpg,926,291,991,364,"[926, 291, 65, 73]",tree
WANAGAMA_231.jpg,870,197,946,270,"[870, 197, 76, 73]",tree
WANAGAMA_231.jpg,26,344,112,423,"[26, 344, 86, 79]",tree
WANAGAMA_231.jpg,530,748,590,801,"[530, 748, 60, 53]",tree
WANAGAMA_231.jpg,672,809,715,854,"[672, 809, 43, 45]",tree
WANAGAMA_231.jpg,430,510,495,564,"[430, 510, 65, 54]",tree
WANAGAMA_231.jpg,47,566,113,617,"[47, 566, 66, 51]",tree
WANAGAMA_231.jpg,375,435,439,517,"[375, 435, 64, 82]",tree
WANAGAMA_231.jpg,303,521,362,570,"[303, 521, 59, 49]",tree
WANAGAMA_231.jpg,318,577,367,622,"[318, 577, 49, 45]",tree
WANAGAMA_231.jpg,424,676,460,724,"[424, 676, 36, 48]",tree
WANAGAMA_231.jpg,733,454,779,500,"[733, 454, 46, 46]",tree
WANAGAMA_231.jpg,860,543,924,595,"[860, 543, 64, 52]",tree
WANAGAMA_231.jpg,949,511,1000,576,"[949, 511, 51, 65]",tree
WANAGAMA_231.jpg,869,454,928,509,"[869, 454, 59, 55]",tree
WANAGAMA_231.jpg,930,156,1000,233,"[930, 156, 70, 77]",tree
WANAGAMA_231.jpg,716,545,762,583,"[716, 545, 46, 38]",tree
WANAGAMA_231.jpg,709,588,768,641,"[709, 588, 59, 53]",tree
WANAGAMA_231.jpg,582,508,635,560,"[582, 508, 53, 52]",tree
WANAGAMA_231.jpg,708,741,760,790,"[708, 741, 52, 49]",tree
WANAGAMA_231.jpg,606,788,654,834,"[606, 788, 48, 46]",tree
WANAGAMA_231.jpg,857,749,903,790,"[857, 749, 46, 41]",tree
WANAGAMA_231.jpg,846,804,892,848,"[846, 804, 46, 44]",tree
WANAGAMA_231.jpg,642,862,676,898,"[642, 862, 34, 36]",tree
WANAGAMA_231.jpg,371,905,430,957,"[371, 905, 59, 52]",tree
WANAGAMA_231.jpg,311,795,371,852,"[311, 795, 60, 57]",tree
WANAGAMA_231.jpg,339,762,387,801,"[339, 762, 48, 39]",tree
WANAGAMA_231.jpg,301,715,352,755,"[301, 715, 51, 40]",tree
WANAGAMA_231.jpg,126,620,178,669,"[126, 620, 52, 49]",tree
WANAGAMA_231.jpg,78,623,116,663,"[78, 623, 38, 40]",tree
WANAGAMA_231.jpg,272,206,320,268,"[272, 206, 48, 62]",tree
WANAGAMA_232.jpg,614,559,689,625,"[614, 559, 75, 66]",tree
WANAGAMA_232.jpg,883,666,930,717,"[883, 666, 47, 51]",tree
WANAGAMA_232.jpg,504,355,601,455,"[504, 355, 97, 100]",tree
WANAGAMA_232.jpg,363,329,427,389,"[363, 329, 64, 60]",tree
WANAGAMA_232.jpg,345,186,419,248,"[345, 186, 74, 62]",tree
WANAGAMA_232.jpg,338,134,411,208,"[338, 134, 73, 74]",tree
WANAGAMA_232.jpg,510,59,578,134,"[510, 59, 68, 75]",tree
WANAGAMA_232.jpg,573,10,648,74,"[573, 10, 75, 64]",tree
WANAGAMA_232.jpg,522,241,581,306,"[522, 241, 59, 65]",tree
WANAGAMA_232.jpg,664,304,707,369,"[664, 304, 43, 65]",tree
WANAGAMA_232.jpg,844,112,914,175,"[844, 112, 70, 63]",tree
WANAGAMA_232.jpg,128,583,204,668,"[128, 583, 76, 85]",tree
WANAGAMA_232.jpg,69,267,152,332,"[69, 267, 83, 65]",tree
WANAGAMA_232.jpg,201,258,272,319,"[201, 258, 71, 61]",tree
WANAGAMA_232.jpg,168,450,229,526,"[168, 450, 61, 76]",tree
WANAGAMA_232.jpg,358,521,412,593,"[358, 521, 54, 72]",tree
WANAGAMA_232.jpg,205,812,262,861,"[205, 812, 57, 49]",tree
WANAGAMA_232.jpg,325,662,390,725,"[325, 662, 65, 63]",tree
WANAGAMA_232.jpg,383,886,454,957,"[383, 886, 71, 71]",tree
WANAGAMA_232.jpg,587,750,644,792,"[587, 750, 57, 42]",tree
WANAGAMA_232.jpg,623,851,663,905,"[623, 851, 40, 54]",tree
WANAGAMA_232.jpg,931,795,989,859,"[931, 795, 58, 64]",tree
WANAGAMA_232.jpg,426,598,473,650,"[426, 598, 47, 52]",tree
WANAGAMA_232.jpg,234,546,291,607,"[234, 546, 57, 61]",tree
WANAGAMA_232.jpg,897,494,964,565,"[897, 494, 67, 71]",tree
WANAGAMA_232.jpg,37,789,94,850,"[37, 789, 57, 61]",tree
WANAGAMA_232.jpg,733,716,789,766,"[733, 716, 56, 50]",tree
WANAGAMA_232.jpg,818,919,875,974,"[818, 919, 57, 55]",tree
WANAGAMA_232.jpg,418,168,462,211,"[418, 168, 44, 43]",tree
WANAGAMA_232.jpg,315,294,373,356,"[315, 294, 58, 62]",tree
WANAGAMA_232.jpg,342,254,379,294,"[342, 254, 37, 40]",tree
WANAGAMA_232.jpg,318,20,362,67,"[318, 20, 44, 47]",tree
WANAGAMA_232.jpg,322,75,377,121,"[322, 75, 55, 46]",tree
WANAGAMA_232.jpg,437,13,495,61,"[437, 13, 58, 48]",tree
WANAGAMA_232.jpg,426,63,480,110,"[426, 63, 54, 47]",tree
WANAGAMA_232.jpg,710,81,772,139,"[710, 81, 62, 58]",tree
WANAGAMA_232.jpg,863,36,925,96,"[863, 36, 62, 60]",tree
WANAGAMA_232.jpg,951,21,1000,67,"[951, 21, 49, 46]",tree
WANAGAMA_232.jpg,705,238,759,300,"[705, 238, 54, 62]",tree
WANAGAMA_232.jpg,798,289,844,348,"[798, 289, 46, 59]",tree
WANAGAMA_232.jpg,854,298,891,336,"[854, 298, 37, 38]",tree
WANAGAMA_232.jpg,101,850,154,895,"[101, 850, 53, 45]",tree
WANAGAMA_232.jpg,226,654,266,697,"[226, 654, 40, 43]",tree
WANAGAMA_232.jpg,131,118,162,151,"[131, 118, 31, 33]",tree
WANAGAMA_232.jpg,82,121,123,160,"[82, 121, 41, 39]",tree
WANAGAMA_232.jpg,60,63,111,117,"[60, 63, 51, 54]",tree
WANAGAMA_232.jpg,1,105,61,176,"[1, 105, 60, 71]",tree
WANAGAMA_232.jpg,301,212,354,261,"[301, 212, 53, 49]",tree
WANAGAMA_232.jpg,522,489,570,536,"[522, 489, 48, 47]",tree
WANAGAMA_232.jpg,547,458,591,508,"[547, 458, 44, 50]",tree
WANAGAMA_232.jpg,535,568,576,617,"[535, 568, 41, 49]",tree
WANAGAMA_232.jpg,575,576,609,610,"[575, 576, 34, 34]",tree
WANAGAMA_232.jpg,592,615,630,657,"[592, 615, 38, 42]",tree
WANAGAMA_232.jpg,562,630,598,672,"[562, 630, 36, 42]",tree
WANAGAMA_232.jpg,474,763,513,793,"[474, 763, 39, 30]",tree
WANAGAMA_232.jpg,295,795,341,830,"[295, 795, 46, 35]",tree
WANAGAMA_232.jpg,304,848,347,898,"[304, 848, 43, 50]",tree
WANAGAMA_232.jpg,204,738,247,779,"[204, 738, 43, 41]",tree
WANAGAMA_232.jpg,845,828,893,866,"[845, 828, 48, 38]",tree
WANAGAMA_232.jpg,797,828,841,872,"[797, 828, 44, 44]",tree
WANAGAMA_232.jpg,551,882,587,917,"[551, 882, 36, 35]",tree
WANAGAMA_233.jpg,609,53,685,129,"[609, 53, 76, 76]",tree
WANAGAMA_233.jpg,870,157,937,233,"[870, 157, 67, 76]",tree
WANAGAMA_233.jpg,336,16,418,88,"[336, 16, 82, 72]",tree
WANAGAMA_233.jpg,223,38,291,108,"[223, 38, 68, 70]",tree
WANAGAMA_233.jpg,934,284,988,348,"[934, 284, 54, 64]",tree
WANAGAMA_233.jpg,381,392,447,455,"[381, 392, 66, 63]",tree
WANAGAMA_233.jpg,588,251,627,288,"[588, 251, 39, 37]",tree
WANAGAMA_233.jpg,813,420,864,471,"[813, 420, 51, 51]",tree
WANAGAMA_233.jpg,131,517,186,564,"[131, 517, 55, 47]",tree
WANAGAMA_233.jpg,240,674,316,762,"[240, 674, 76, 88]",tree
WANAGAMA_233.jpg,181,683,226,731,"[181, 683, 45, 48]",tree
WANAGAMA_233.jpg,263,878,307,920,"[263, 878, 44, 42]",tree
WANAGAMA_233.jpg,681,498,733,545,"[681, 498, 52, 47]",tree
WANAGAMA_233.jpg,578,856,636,918,"[578, 856, 58, 62]",tree
WANAGAMA_233.jpg,457,483,521,536,"[457, 483, 64, 53]",tree
WANAGAMA_233.jpg,323,153,386,213,"[323, 153, 63, 60]",tree
WANAGAMA_233.jpg,631,316,672,349,"[631, 316, 41, 33]",tree
WANAGAMA_233.jpg,800,694,869,759,"[800, 694, 69, 65]",tree
WANAGAMA_233.jpg,792,770,846,821,"[792, 770, 54, 51]",tree
WANAGAMA_233.jpg,843,499,893,546,"[843, 499, 50, 47]",tree
WANAGAMA_233.jpg,312,787,367,857,"[312, 787, 55, 70]",tree
WANAGAMA_233.jpg,412,576,457,623,"[412, 576, 45, 47]",tree
WANAGAMA_233.jpg,86,668,127,718,"[86, 668, 41, 50]",tree
WANAGAMA_233.jpg,639,650,705,718,"[639, 650, 66, 68]",tree
WANAGAMA_233.jpg,490,715,524,743,"[490, 715, 34, 28]",tree
WANAGAMA_233.jpg,416,635,449,673,"[416, 635, 33, 38]",tree
WANAGAMA_233.jpg,409,704,440,739,"[409, 704, 31, 35]",tree
WANAGAMA_233.jpg,424,867,461,896,"[424, 867, 37, 29]",tree
WANAGAMA_233.jpg,409,830,440,863,"[409, 830, 31, 33]",tree
WANAGAMA_233.jpg,379,800,414,836,"[379, 800, 35, 36]",tree
WANAGAMA_233.jpg,177,906,222,949,"[177, 906, 45, 43]",tree
WANAGAMA_233.jpg,211,630,251,666,"[211, 630, 40, 36]",tree
WANAGAMA_233.jpg,70,368,100,409,"[70, 368, 30, 41]",tree
WANAGAMA_233.jpg,300,349,340,378,"[300, 349, 40, 29]",tree
WANAGAMA_233.jpg,310,375,339,407,"[310, 375, 29, 32]",tree
WANAGAMA_233.jpg,248,282,287,318,"[248, 282, 39, 36]",tree
WANAGAMA_233.jpg,565,122,604,170,"[565, 122, 39, 48]",tree
WANAGAMA_233.jpg,649,449,704,500,"[649, 449, 55, 51]",tree
WANAGAMA_233.jpg,767,348,809,398,"[767, 348, 42, 50]",tree
WANAGAMA_233.jpg,796,332,834,367,"[796, 332, 38, 35]",tree
WANAGAMA_233.jpg,702,743,742,777,"[702, 743, 40, 34]",tree
WANAGAMA_233.jpg,521,520,559,560,"[521, 520, 38, 40]",tree
WANAGAMA_233.jpg,548,389,583,419,"[548, 389, 35, 30]",tree
WANAGAMA_233.jpg,505,862,528,889,"[505, 862, 23, 27]",tree
WANAGAMA_233.jpg,759,917,802,962,"[759, 917, 43, 45]",tree
WANAGAMA_233.jpg,699,873,743,918,"[699, 873, 44, 45]",tree
WANAGAMA_233.jpg,930,796,973,840,"[930, 796, 43, 44]",tree
WANAGAMA_233.jpg,648,579,689,608,"[648, 579, 41, 29]",tree
WANAGAMA_233.jpg,305,521,344,556,"[305, 521, 39, 35]",tree
WANAGAMA_233.jpg,273,443,318,486,"[273, 443, 45, 43]",tree
WANAGAMA_233.jpg,158,410,187,446,"[158, 410, 29, 36]",tree
WANAGAMA_233.jpg,137,101,178,150,"[137, 101, 41, 49]",tree
WANAGAMA_233.jpg,216,151,263,193,"[216, 151, 47, 42]",tree
WANAGAMA_233.jpg,418,103,474,135,"[418, 103, 56, 32]",tree
WANAGAMA_233.jpg,529,3,568,41,"[529, 3, 39, 38]",tree
WANAGAMA_233.jpg,648,144,705,204,"[648, 144, 57, 60]",tree
WANAGAMA_233.jpg,743,217,780,258,"[743, 217, 37, 41]",tree
WANAGAMA_233.jpg,887,421,945,473,"[887, 421, 58, 52]",tree
WANAGAMA_233.jpg,839,627,873,670,"[839, 627, 34, 43]",tree
WANAGAMA_233.jpg,482,196,536,258,"[482, 196, 54, 62]",tree
WANAGAMA_234.jpg,856,696,935,782,"[856, 696, 79, 86]",tree
WANAGAMA_234.jpg,706,918,773,979,"[706, 918, 67, 61]",tree
WANAGAMA_234.jpg,231,166,326,283,"[231, 166, 95, 117]",tree
WANAGAMA_234.jpg,303,279,363,361,"[303, 279, 60, 82]",tree
WANAGAMA_234.jpg,87,368,161,450,"[87, 368, 74, 82]",tree
WANAGAMA_234.jpg,204,474,260,540,"[204, 474, 56, 66]",tree
WANAGAMA_234.jpg,231,519,296,586,"[231, 519, 65, 67]",tree
WANAGAMA_234.jpg,253,570,320,637,"[253, 570, 67, 67]",tree
WANAGAMA_234.jpg,103,553,183,625,"[103, 553, 80, 72]",tree
WANAGAMA_234.jpg,83,777,149,846,"[83, 777, 66, 69]",tree
WANAGAMA_234.jpg,157,722,204,768,"[157, 722, 47, 46]",tree
WANAGAMA_234.jpg,199,749,257,799,"[199, 749, 58, 50]",tree
WANAGAMA_234.jpg,216,800,258,844,"[216, 800, 42, 44]",tree
